user_id,date,chunkiduser,moisture_cheek,moisture_forearm,moisture_forehead,shininess_cheek,shininess_forehead,evenness_cheek,evenness_forearm,evenness_red_cheek,evenness_red_forearm,evenness_red_forehead,ita_cheek,ita_forearm,ita_forehead,melanin_cheek,melanin_forearm,melanin_forehead,vessels_den_cheek,vessels_den_forearm,vessels_den_forehead,skin_texture_cheek,skin_texture_forearm,skin_texture_forehead,fine_lines_cheek,fine_lines_forearm,fine_lines_forehead,deep_lines_forehead,cheek_age_dif,forearm_age_dif,forehead_age_dif,G_porph_L_MEAN_cheek,G_porph_L_MEAN_forehead,G_porph_NUMBER_cheek,G_porph_NUMBER_forehead,R_porph_L_MEAN_cheek,R_porph_L_MEAN_forehead,R_porph_NUMBER_cheek,R_porph_NUMBER_forehead,Y_porph_L_MEAN_cheek,Y_porph_L_MEAN_forehead,Y_porph_NUMBER_cheek,Y_porph_NUMBER_forehead,redness_cheek,redness_forearm,redness_forehead
11953,2021-04-01,chunk1,37.0,29.0,22.0,64.0,78.0,80.0,24.0,90.0,88.0,88.0,49.0,23.0,35.0,18.0,36.0,25.0,1.0,0.0,0.0,31.0,10.0,22.0,0.0,1.0,0.0,1.0,2.0,-10.0,0.0,32.0,14.0,12.0,2.0,29.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,8.0
11953,2021-04-04,chunk1,45.0,35.0,43.0,70.0,94.0,76.0,25.0,88.0,87.0,86.0,52.0,23.0,39.0,16.0,38.0,25.0,3.0,1.0,1.0,32.0,9.0,28.0,0.0,0.0,2.0,2.0,-5.0,-9.0,2.0,30.0,31.0,15.0,3.0,31.0,0.0,6.0,0.0,31.0,0.0,2.0,0.0,12.0,17.0,7.0
11985,2021-04-03,chunk1,100.0,83.0,89.0,38.0,47.0,54.0,56.0,93.0,98.0,93.0,40.0,44.0,32.0,20.0,19.0,28.0,0.0,0.0,0.0,25.0,23.0,27.0,0.0,22.0,0.0,0.0,-17.0,-11.0,-6.0,0.0,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,7.0
11985,2021-04-23,chunk1,46.0,42.0,54.0,23.0,44.0,41.0,40.0,93.0,96.0,92.0,42.0,46.0,32.0,17.0,16.0,32.0,0.0,0.0,0.0,25.0,10.0,33.0,0.0,24.0,0.0,0.0,-19.0,-12.0,-7.0,17.0,22.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,8.0
11985,2021-05-04,chunk1,59.0,51.0,67.0,24.0,50.0,51.0,38.0,92.0,95.0,93.0,40.0,42.0,32.0,19.0,17.0,28.0,1.0,0.0,0.0,47.0,20.0,28.0,0.0,0.0,0.0,1.0,-12.0,-11.0,-8.0,17.0,23.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,8.0
11985,2021-05-10,chunk1,76.0,77.0,75.0,25.0,27.0,61.0,50.0,93.0,96.0,93.0,41.0,43.0,34.0,19.0,18.0,26.0,0.0,0.0,0.0,30.0,14.0,38.0,0.0,24.0,5.0,0.0,-18.0,-5.0,-12.0,19.0,0.0,2.0,0.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,2.0
11985,2021-05-12,chunk1,34.0,38.0,40.0,20.0,13.0,57.0,53.0,91.0,94.0,93.0,41.0,45.0,36.0,16.0,15.0,24.0,0.0,0.0,0.0,29.0,29.0,58.0,0.0,15.0,0.0,0.0,-14.0,-12.0,-14.0,21.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,4.0
11985,2021-05-15,chunk1,77.0,62.0,74.0,35.0,42.0,51.0,39.0,93.0,101.0,92.0,43.0,48.0,33.0,16.0,17.0,25.0,0.0,0.0,0.0,24.0,20.0,26.0,0.0,3.0,0.0,0.0,-21.0,-13.0,-12.0,34.0,0.0,1.0,0.0,28.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,-8.0,9.0
11985,2021-05-18,chunk1,46.0,35.0,56.0,43.0,33.0,74.0,50.0,93.0,98.0,94.0,44.0,45.0,34.0,18.0,18.0,29.0,0.0,0.0,0.0,27.0,17.0,33.0,0.0,0.0,0.0,0.0,-18.0,-8.0,-14.0,30.0,20.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-1.0,3.0
11985,2021-05-23,chunk1,66.0,53.0,71.0,19.0,29.0,46.0,59.0,94.0,96.0,93.0,44.0,42.0,33.0,17.0,19.0,29.0,0.0,0.0,0.0,28.0,17.0,19.0,0.0,0.0,0.0,0.0,-14.0,-18.0,-14.0,19.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,-1.0,5.0
11985,2021-05-24,chunk1,25.0,29.0,21.0,15.0,9.0,41.0,54.0,92.0,98.0,94.0,43.0,42.0,40.0,18.0,19.0,23.0,0.0,0.0,0.0,30.0,14.0,24.0,0.0,9.0,0.0,0.0,-13.0,-18.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-1.0,-3.0
11985,2021-06-03,chunk1,39.0,48.0,40.0,7.0,13.0,53.0,61.0,95.0,98.0,94.0,39.0,40.0,30.0,18.0,20.0,27.0,1.0,0.0,0.0,34.0,17.0,24.0,0.0,17.0,0.0,0.0,-19.0,-12.0,-13.0,0.0,0.0,0.0,0.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0
11985,2021-06-13,chunk1,21.0,39.0,41.0,7.0,11.0,40.0,46.0,93.0,94.0,91.0,36.0,33.0,23.0,20.0,21.0,32.0,0.0,0.0,0.0,45.0,22.0,29.0,0.0,0.0,0.0,0.0,-18.0,-19.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,9.0
11985,2021-06-17,chunk1,59.0,43.0,58.0,43.0,38.0,50.0,73.0,91.0,92.0,93.0,33.0,37.0,27.0,20.0,19.0,31.0,1.0,0.0,0.0,26.0,25.0,21.0,0.0,0.0,0.0,1.0,-18.0,-6.0,-11.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,3.0,7.0
11985,2021-06-19,chunk1,49.0,47.0,50.0,43.0,44.0,39.0,42.0,91.0,95.0,92.0,39.0,38.0,27.0,20.0,20.0,31.0,0.0,0.0,0.0,30.0,14.0,34.0,0.0,1.0,0.0,0.0,-18.0,-12.0,-7.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,8.0
12022,2020-11-02,chunk1,77.0,80.0,79.0,53.0,46.0,51.0,28.0,86.0,91.0,77.0,40.0,36.0,23.0,24.0,28.0,37.0,3.0,1.0,2.0,37.0,12.0,20.0,0.0,0.0,1.0,1.0,-1.0,5.0,0.0,31.0,24.0,46.0,34.0,27.0,17.0,21.0,1.0,28.0,0.0,13.0,0.0,22.0,17.0,41.0
12022,2020-11-03,chunk1,46.0,58.0,61.0,52.0,39.0,52.0,24.0,82.0,94.0,85.0,38.0,35.0,28.0,23.0,30.0,38.0,5.0,1.0,1.0,40.0,0.0,25.0,0.0,0.0,0.0,0.0,7.0,-1.0,-6.0,31.0,30.0,46.0,96.0,25.0,22.0,18.0,3.0,27.0,24.0,14.0,2.0,33.0,15.0,27.0
12022,2020-11-04,chunk1,60.0,62.0,67.0,50.0,64.0,54.0,30.0,78.0,88.0,84.0,37.0,35.0,25.0,24.0,27.0,36.0,7.0,2.0,1.0,37.0,20.0,29.0,0.0,0.0,0.0,0.0,-6.0,1.0,-1.0,31.0,28.0,58.0,62.0,28.0,24.0,17.0,8.0,27.0,24.0,16.0,7.0,32.0,20.0,29.0
12022,2020-11-07,chunk1,65.0,60.0,60.0,40.0,52.0,51.0,40.0,88.0,94.0,87.0,42.0,37.0,29.0,24.0,28.0,36.0,3.0,1.0,0.0,33.0,22.0,34.0,1.0,1.0,1.0,0.0,-6.0,1.0,-2.0,33.0,29.0,37.0,70.0,30.0,26.0,23.0,12.0,30.0,25.0,15.0,12.0,17.0,14.0,21.0
12022,2020-11-08,chunk1,64.0,65.0,69.0,18.0,65.0,50.0,28.0,81.0,86.0,75.0,44.0,37.0,23.0,18.0,26.0,33.0,6.0,2.0,2.0,38.0,13.0,52.0,0.0,0.0,11.0,1.0,-5.0,4.0,-4.0,31.0,24.0,35.0,50.0,29.0,20.0,14.0,4.0,29.0,20.0,12.0,4.0,23.0,22.0,42.0
12022,2020-11-10,chunk1,65.0,55.0,68.0,38.0,58.0,47.0,25.0,81.0,87.0,82.0,41.0,33.0,23.0,21.0,31.0,38.0,7.0,1.0,1.0,34.0,19.0,10.0,0.0,0.0,3.0,0.0,-6.0,-7.0,-2.0,31.0,27.0,69.0,80.0,28.0,26.0,14.0,6.0,28.0,26.0,11.0,6.0,27.0,23.0,34.0
12022,2020-11-11,chunk1,45.0,47.0,55.0,38.0,55.0,73.0,34.0,82.0,85.0,77.0,40.0,35.0,24.0,25.0,28.0,36.0,5.0,2.0,2.0,33.0,24.0,43.0,0.0,0.0,0.0,7.0,4.0,8.0,0.0,33.0,26.0,52.0,76.0,30.0,21.0,18.0,2.0,29.0,21.0,14.0,2.0,23.0,21.0,39.0
12022,2020-11-12,chunk1,56.0,49.0,63.0,39.0,51.0,74.0,25.0,86.0,91.0,80.0,42.0,35.0,24.0,23.0,28.0,37.0,7.0,2.0,1.0,32.0,19.0,37.0,0.0,0.0,0.0,1.0,2.0,-0.0,1.0,34.0,28.0,51.0,75.0,27.0,26.0,22.0,7.0,29.0,26.0,11.0,7.0,24.0,17.0,32.0
12022,2020-11-13,chunk1,51.0,44.0,61.0,29.0,53.0,69.0,40.0,89.0,88.0,81.0,43.0,36.0,27.0,24.0,29.0,34.0,2.0,1.0,1.0,32.0,30.0,45.0,1.0,0.0,0.0,4.0,-1.0,3.0,-1.0,35.0,28.0,41.0,78.0,30.0,25.0,23.0,16.0,32.0,26.0,16.0,15.0,17.0,17.0,29.0
12022,2020-11-14,chunk1,55.0,44.0,50.0,33.0,40.0,71.0,26.0,83.0,90.0,82.0,42.0,35.0,23.0,22.0,28.0,37.0,5.0,1.0,1.0,33.0,28.0,40.0,1.0,0.0,0.0,2.0,-7.0,-3.0,4.0,34.0,27.0,57.0,106.0,29.0,25.0,25.0,10.0,30.0,25.0,19.0,9.0,22.0,18.0,29.0
12022,2020-11-15,chunk1,34.0,49.0,53.0,46.0,38.0,63.0,24.0,91.0,92.0,82.0,42.0,38.0,25.0,27.0,28.0,37.0,3.0,1.0,1.0,35.0,19.0,34.0,0.0,0.0,9.0,1.0,3.0,-3.0,-1.0,30.0,28.0,41.0,67.0,27.0,24.0,28.0,10.0,29.0,24.0,18.0,9.0,15.0,13.0,32.0
12022,2020-11-17,chunk1,70.0,69.0,74.0,63.0,64.0,57.0,29.0,85.0,89.0,80.0,40.0,37.0,26.0,23.0,28.0,34.0,3.0,2.0,1.0,38.0,21.0,47.0,1.0,0.0,2.0,1.0,-4.0,10.0,-2.0,31.0,26.0,57.0,71.0,25.0,22.0,12.0,4.0,26.0,24.0,9.0,4.0,26.0,17.0,31.0
12022,2020-11-19,chunk1,64.0,71.0,69.0,67.0,69.0,68.0,31.0,85.0,90.0,76.0,42.0,36.0,23.0,23.0,26.0,34.0,4.0,1.0,1.0,42.0,19.0,54.0,0.0,0.0,0.0,1.0,8.0,6.0,-4.0,31.0,25.0,46.0,59.0,29.0,20.0,17.0,2.0,28.0,24.0,15.0,1.0,19.0,18.0,38.0
12022,2020-11-25,chunk1,57.0,53.0,61.0,42.0,54.0,58.0,36.0,77.0,93.0,84.0,36.0,34.0,24.0,21.0,30.0,39.0,6.0,0.0,1.0,28.0,8.0,43.0,1.0,9.0,1.0,1.0,13.0,-5.0,-5.0,30.0,26.0,57.0,44.0,26.0,24.0,9.0,5.0,26.0,24.0,7.0,5.0,34.0,18.0,30.0
12022,2020-11-28,chunk1,65.0,54.0,63.0,60.0,65.0,85.0,32.0,86.0,90.0,78.0,41.0,30.0,22.0,25.0,32.0,38.0,6.0,0.0,1.0,38.0,0.0,36.0,0.0,0.0,13.0,0.0,0.0,-10.0,-6.0,31.0,25.0,48.0,37.0,27.0,22.0,9.0,5.0,28.0,22.0,7.0,5.0,25.0,24.0,34.0
12022,2020-11-29,chunk1,64.0,56.0,55.0,74.0,69.0,67.0,27.0,80.0,88.0,77.0,38.0,33.0,21.0,24.0,28.0,37.0,8.0,2.0,1.0,47.0,10.0,41.0,1.0,0.0,7.0,1.0,-1.0,-1.0,2.0,30.0,26.0,45.0,57.0,27.0,29.0,11.0,10.0,27.0,28.0,7.0,9.0,29.0,24.0,34.0
12022,2020-12-12,chunk1,61.0,65.0,61.0,65.0,86.0,85.0,27.0,92.0,97.0,85.0,44.0,40.0,26.0,26.0,31.0,43.0,4.0,0.0,0.0,33.0,13.0,43.0,0.0,1.0,2.0,1.0,-2.0,-9.0,1.0,32.0,28.0,56.0,74.0,27.0,24.0,26.0,12.0,29.0,25.0,18.0,10.0,15.0,3.0,28.0
12022,2020-12-13,chunk1,65.0,63.0,56.0,57.0,62.0,61.0,30.0,87.0,91.0,84.0,41.0,29.0,23.0,25.0,32.0,40.0,4.0,0.0,1.0,36.0,7.0,72.0,0.0,0.0,1.0,1.0,-5.0,-9.0,-4.0,32.0,26.0,40.0,117.0,29.0,29.0,18.0,12.0,30.0,27.0,11.0,11.0,21.0,24.0,30.0
12022,2020-12-16,chunk1,68.0,69.0,69.0,56.0,56.0,59.0,43.0,83.0,93.0,80.0,41.0,36.0,22.0,23.0,29.0,39.0,11.0,0.0,1.0,38.0,13.0,34.0,0.0,0.0,11.0,0.0,0.0,-4.0,-4.0,30.0,26.0,43.0,69.0,26.0,20.0,19.0,2.0,27.0,21.0,15.0,1.0,27.0,16.0,34.0
12022,2020-12-22,chunk1,46.0,41.0,50.0,30.0,57.0,70.0,26.0,88.0,90.0,78.0,44.0,35.0,21.0,23.0,29.0,40.0,6.0,1.0,1.0,25.0,30.0,51.0,0.0,1.0,1.0,0.0,7.0,7.0,-5.0,32.0,23.0,59.0,66.0,27.0,21.0,16.0,3.0,27.0,21.0,15.0,3.0,17.0,17.0,36.0
12022,2020-12-27,chunk1,64.0,63.0,68.0,48.0,70.0,66.0,30.0,80.0,91.0,79.0,38.0,36.0,20.0,23.0,30.0,39.0,9.0,1.0,2.0,31.0,18.0,38.0,0.0,0.0,9.0,1.0,-8.0,3.0,-3.0,31.0,25.0,57.0,75.0,26.0,21.0,12.0,4.0,27.0,21.0,12.0,4.0,32.0,14.0,38.0
12022,2020-12-29,chunk1,71.0,75.0,81.0,60.0,62.0,84.0,24.0,83.0,93.0,79.0,41.0,37.0,23.0,24.0,28.0,37.0,7.0,1.0,1.0,34.0,3.0,34.0,0.0,0.0,13.0,1.0,-1.0,2.0,1.0,30.0,25.0,47.0,58.0,25.0,20.0,15.0,2.0,28.0,22.0,11.0,1.0,26.0,12.0,34.0
12022,2020-12-31,chunk1,61.0,42.0,62.0,47.0,63.0,61.0,26.0,88.0,88.0,79.0,41.0,32.0,23.0,25.0,32.0,40.0,7.0,1.0,1.0,33.0,14.0,33.0,0.0,1.0,0.0,0.0,6.0,6.0,-3.0,31.0,26.0,74.0,78.0,25.0,24.0,20.0,1.0,26.0,24.0,14.0,1.0,20.0,22.0,36.0
12022,2021-01-11,chunk1,45.0,44.0,55.0,53.0,60.0,73.0,25.0,87.0,90.0,78.0,41.0,33.0,20.0,25.0,31.0,40.0,7.0,1.0,1.0,33.0,19.0,35.0,0.0,0.0,0.0,0.0,-2.0,-3.0,-5.0,30.0,25.0,67.0,84.0,26.0,20.0,24.0,3.0,29.0,22.0,17.0,2.0,21.0,20.0,38.0
12022,2021-01-21,chunk1,40.0,32.0,45.0,39.0,49.0,60.0,32.0,82.0,88.0,82.0,40.0,36.0,22.0,23.0,30.0,40.0,7.0,1.0,1.0,25.0,47.0,38.0,1.0,0.0,0.0,0.0,-5.0,-7.0,-5.0,31.0,26.0,63.0,90.0,27.0,26.0,21.0,11.0,28.0,26.0,13.0,11.0,27.0,16.0,33.0
12022,2021-01-26,chunk1,68.0,66.0,62.0,59.0,43.0,71.0,34.0,89.0,87.0,84.0,44.0,36.0,26.0,24.0,29.0,38.0,4.0,2.0,1.0,36.0,20.0,28.0,0.0,7.0,4.0,0.0,-8.0,4.0,-1.0,31.0,28.0,33.0,70.0,28.0,20.0,23.0,8.0,30.0,25.0,16.0,4.0,17.0,16.0,26.0
12022,2021-01-28,chunk1,72.0,70.0,71.0,82.0,78.0,71.0,29.0,87.0,91.0,85.0,42.0,32.0,24.0,25.0,29.0,39.0,8.0,1.0,1.0,41.0,0.0,55.0,0.0,0.0,11.0,1.0,-3.0,3.0,-3.0,31.0,29.0,44.0,99.0,26.0,28.0,24.0,9.0,28.0,27.0,15.0,7.0,20.0,23.0,29.0
12022,2021-01-30,chunk1,64.0,70.0,66.0,49.0,61.0,83.0,42.0,89.0,72.0,81.0,41.0,33.0,25.0,27.0,26.0,38.0,8.0,1.0,2.0,37.0,6.0,51.0,0.0,8.0,6.0,1.0,2.0,-5.0,-5.0,31.0,27.0,46.0,67.0,26.0,25.0,23.0,7.0,28.0,25.0,15.0,6.0,18.0,31.0,30.0
12022,2021-02-03,chunk1,67.0,55.0,64.0,56.0,47.0,60.0,31.0,74.0,85.0,81.0,31.0,29.0,21.0,26.0,32.0,40.0,9.0,1.0,1.0,38.0,0.0,40.0,0.0,0.0,2.0,0.0,1.0,-5.0,-2.0,31.0,25.0,84.0,98.0,27.0,23.0,15.0,5.0,26.0,23.0,9.0,5.0,41.0,22.0,35.0
12022,2021-02-06,chunk1,65.0,59.0,58.0,44.0,56.0,48.0,30.0,85.0,91.0,84.0,41.0,37.0,22.0,24.0,27.0,39.0,5.0,0.0,2.0,35.0,0.0,42.0,0.0,0.0,0.0,0.0,-4.0,-5.0,-2.0,31.0,25.0,51.0,85.0,28.0,22.0,20.0,7.0,28.0,23.0,18.0,6.0,21.0,14.0,32.0
12022,2021-02-18,chunk1,64.0,55.0,67.0,55.0,56.0,77.0,26.0,85.0,92.0,83.0,39.0,33.0,24.0,28.0,30.0,40.0,9.0,0.0,1.0,35.0,7.0,48.0,0.0,2.0,1.0,1.0,-7.0,-4.0,-2.0,30.0,26.0,62.0,93.0,20.0,22.0,7.0,2.0,23.0,22.0,5.0,2.0,23.0,18.0,32.0
12022,2021-02-21,chunk1,49.0,29.0,49.0,38.0,51.0,59.0,26.0,87.0,89.0,84.0,40.0,32.0,22.0,28.0,32.0,42.0,5.0,1.0,1.0,34.0,37.0,65.0,0.0,0.0,12.0,0.0,-10.0,2.0,-4.0,30.0,22.0,33.0,23.0,26.0,28.0,10.0,1.0,27.0,0.0,10.0,0.0,21.0,20.0,29.0
12022,2021-02-26,chunk1,68.0,48.0,65.0,46.0,58.0,74.0,28.0,88.0,88.0,85.0,41.0,30.0,23.0,26.0,31.0,39.0,3.0,0.0,1.0,36.0,0.0,69.0,0.0,0.0,12.0,1.0,-2.0,-1.0,-3.0,30.0,22.0,41.0,79.0,25.0,19.0,8.0,4.0,26.0,19.0,7.0,2.0,18.0,25.0,29.0
12022,2021-02-28,chunk1,70.0,68.0,69.0,61.0,80.0,15.0,36.0,83.0,86.0,81.0,40.0,37.0,25.0,27.0,27.0,38.0,2.0,0.0,1.0,41.0,0.0,48.0,0.0,0.0,0.0,2.0,-8.0,-9.0,-5.0,33.0,28.0,53.0,91.0,28.0,19.0,19.0,4.0,31.0,0.0,12.0,0.0,19.0,10.0,29.0
12022,2021-04-02,chunk1,75.0,74.0,78.0,49.0,82.0,57.0,34.0,88.0,94.0,86.0,39.0,39.0,27.0,26.0,25.0,36.0,4.0,1.0,1.0,43.0,8.0,33.0,0.0,0.0,0.0,1.0,-3.0,-6.0,-9.0,31.0,27.0,54.0,44.0,27.0,29.0,13.0,3.0,29.0,29.0,13.0,3.0,22.0,14.0,26.0
12022,2021-04-07,chunk1,77.0,61.0,77.0,50.0,54.0,63.0,28.0,87.0,92.0,80.0,43.0,35.0,22.0,23.0,28.0,38.0,6.0,1.0,1.0,33.0,0.0,52.0,0.0,0.0,2.0,1.0,-6.0,-2.0,-5.0,31.0,27.0,60.0,95.0,27.0,25.0,27.0,3.0,28.0,25.0,20.0,3.0,23.0,19.0,35.0
12022,2021-04-08,chunk1,66.0,56.0,69.0,59.0,60.0,70.0,29.0,80.0,92.0,82.0,38.0,30.0,24.0,25.0,32.0,37.0,6.0,0.0,1.0,33.0,5.0,41.0,0.0,0.0,0.0,1.0,-3.0,2.0,-4.0,29.0,23.0,38.0,22.0,22.0,20.0,7.0,2.0,23.0,20.0,3.0,2.0,32.0,21.0,31.0
12022,2021-04-10,chunk1,81.0,85.0,80.0,41.0,22.0,69.0,34.0,82.0,94.0,87.0,39.0,37.0,24.0,24.0,29.0,40.0,8.0,1.0,0.0,35.0,30.0,41.0,0.0,0.0,6.0,0.0,-5.0,-4.0,4.0,28.0,24.0,27.0,42.0,23.0,24.0,7.0,1.0,23.0,0.0,4.0,0.0,26.0,11.0,27.0
12022,2021-04-23,chunk1,80.0,83.0,80.0,47.0,91.0,58.0,24.0,87.0,94.0,78.0,44.0,39.0,26.0,22.0,26.0,31.0,3.0,1.0,1.0,42.0,14.0,51.0,0.0,0.0,0.0,0.0,-5.0,-5.0,-5.0,29.0,23.0,38.0,40.0,27.0,11.0,12.0,1.0,28.0,0.0,11.0,0.0,20.0,12.0,38.0
12022,2021-05-12,chunk1,84.0,86.0,87.0,52.0,49.0,85.0,29.0,88.0,89.0,82.0,42.0,34.0,23.0,25.0,29.0,36.0,5.0,1.0,1.0,37.0,4.0,66.0,0.0,0.0,8.0,0.0,-3.0,-2.0,-6.0,31.0,26.0,41.0,72.0,28.0,20.0,18.0,1.0,29.0,20.0,14.0,1.0,23.0,24.0,34.0
12022,2021-05-13,chunk1,86.0,100.0,88.0,77.0,89.0,52.0,30.0,84.0,91.0,80.0,40.0,33.0,26.0,24.0,28.0,34.0,8.0,0.0,1.0,36.0,0.0,42.0,1.0,0.0,7.0,1.0,-5.0,0.0,-4.0,31.0,25.0,35.0,59.0,25.0,22.0,14.0,4.0,26.0,23.0,9.0,2.0,25.0,22.0,32.0
12022,2021-05-14,chunk1,84.0,85.0,85.0,58.0,60.0,71.0,23.0,83.0,86.0,78.0,41.0,36.0,25.0,23.0,27.0,36.0,9.0,2.0,3.0,35.0,21.0,56.0,0.0,0.0,0.0,1.0,2.0,6.0,-7.0,29.0,23.0,42.0,39.0,24.0,0.0,10.0,0.0,25.0,0.0,8.0,0.0,26.0,17.0,35.0
12022,2021-05-15,chunk1,85.0,88.0,95.0,63.0,61.0,69.0,24.0,87.0,93.0,86.0,41.0,38.0,27.0,25.0,27.0,39.0,8.0,1.0,0.0,38.0,14.0,44.0,0.0,0.0,3.0,1.0,-3.0,-4.0,-4.0,31.0,28.0,36.0,67.0,28.0,27.0,17.0,3.0,28.0,27.0,9.0,3.0,26.0,12.0,27.0
12022,2021-05-18,chunk1,89.0,88.0,87.0,64.0,80.0,88.0,24.0,79.0,94.0,77.0,42.0,40.0,24.0,23.0,28.0,32.0,10.0,1.0,1.0,34.0,15.0,42.0,0.0,0.0,4.0,1.0,-4.0,-1.0,-6.0,31.0,28.0,40.0,55.0,25.0,23.0,16.0,2.0,27.0,23.0,8.0,2.0,26.0,11.0,41.0
12022,2021-05-20,chunk1,79.0,73.0,79.0,41.0,75.0,55.0,25.0,75.0,93.0,69.0,36.0,37.0,20.0,22.0,27.0,31.0,9.0,1.0,4.0,45.0,21.0,53.0,0.0,0.0,3.0,1.0,-6.0,1.0,-5.0,31.0,22.0,59.0,33.0,23.0,21.0,8.0,4.0,25.0,21.0,5.0,4.0,36.0,16.0,51.0
12022,2021-05-21,chunk1,75.0,65.0,76.0,64.0,64.0,66.0,28.0,89.0,92.0,82.0,44.0,34.0,26.0,22.0,26.0,36.0,7.0,1.0,1.0,32.0,7.0,61.0,0.0,0.0,1.0,0.0,-6.0,-7.0,-7.0,32.0,25.0,57.0,33.0,28.0,28.0,16.0,1.0,30.0,28.0,14.0,1.0,17.0,19.0,31.0
12022,2021-06-22,chunk1,68.0,71.0,72.0,51.0,73.0,71.0,25.0,83.0,90.0,83.0,41.0,40.0,28.0,23.0,22.0,36.0,8.0,1.0,1.0,37.0,9.0,59.0,0.0,0.0,0.0,1.0,-3.0,0.0,-6.0,32.0,30.0,41.0,60.0,25.0,21.0,23.0,2.0,28.0,23.0,14.0,1.0,26.0,15.0,26.0
12022,2021-06-26,chunk1,66.0,77.0,75.0,68.0,65.0,74.0,24.0,84.0,94.0,81.0,42.0,41.0,27.0,24.0,24.0,38.0,10.0,0.0,2.0,33.0,15.0,48.0,0.0,0.0,0.0,6.0,-7.0,-2.0,-5.0,28.0,24.0,34.0,80.0,25.0,0.0,7.0,0.0,26.0,0.0,6.0,0.0,23.0,13.0,29.0
12022,2022-01-06,chunk2,48.0,52.0,63.0,53.0,66.0,61.0,24.0,91.0,92.0,82.0,42.0,30.0,25.0,21.0,29.0,34.0,5.0,1.0,1.0,24.0,18.0,36.0,0.0,12.0,0.0,1.0,-10.0,-5.0,-5.0,37.0,30.0,20.0,94.0,27.0,20.0,28.0,6.0,30.0,24.0,6.0,4.0,18.0,19.0,33.0
12022,2022-01-07,chunk2,55.0,48.0,69.0,76.0,66.0,58.0,25.0,90.0,92.0,88.0,41.0,29.0,25.0,22.0,29.0,37.0,5.0,0.0,0.0,38.0,22.0,22.0,0.0,0.0,1.0,0.0,-9.0,-5.0,-3.0,37.0,31.0,26.0,61.0,28.0,21.0,27.0,10.0,29.0,24.0,5.0,5.0,18.0,17.0,24.0
12022,2022-01-08,chunk2,60.0,64.0,69.0,42.0,67.0,62.0,31.0,77.0,90.0,86.0,40.0,30.0,27.0,17.0,29.0,34.0,8.0,1.0,0.0,30.0,7.0,42.0,0.0,0.0,0.0,0.0,-7.0,-7.0,-3.0,37.0,32.0,28.0,78.0,30.0,26.0,25.0,19.0,32.0,28.0,7.0,14.0,32.0,22.0,27.0
12022,2022-01-10,chunk2,75.0,56.0,75.0,54.0,54.0,84.0,41.0,80.0,95.0,80.0,41.0,38.0,25.0,19.0,26.0,32.0,6.0,0.0,1.0,30.0,15.0,23.0,0.0,0.0,0.0,0.0,-15.0,-10.0,-3.0,34.0,30.0,27.0,65.0,31.0,27.0,33.0,14.0,30.0,28.0,8.0,12.0,26.0,9.0,33.0
12022,2022-01-13,chunk2,58.0,76.0,75.0,55.0,64.0,61.0,31.0,90.0,93.0,79.0,42.0,31.0,25.0,20.0,32.0,31.0,3.0,0.0,0.0,31.0,11.0,51.0,0.0,0.0,0.0,2.0,-4.0,-5.0,2.0,36.0,28.0,36.0,80.0,28.0,26.0,34.0,3.0,33.0,24.0,14.0,1.0,19.0,17.0,35.0
12022,2022-01-14,chunk2,59.0,57.0,68.0,53.0,56.0,63.0,24.0,92.0,94.0,78.0,42.0,33.0,25.0,21.0,31.0,27.0,2.0,1.0,1.0,29.0,11.0,29.0,0.0,2.0,1.0,2.0,-6.0,0.0,-8.0,31.0,28.0,42.0,48.0,29.0,0.0,16.0,0.0,29.0,0.0,19.0,0.0,17.0,12.0,38.0
